Name,Debut,Final,Position,Height,Weight,Birthday,School,HOF,Active,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS,Player_ID,Image_URL
Anfernee Simons,2019,2025,['Guard'],75,181.0,"June 8, 1999",,False,True,389,15.0,2.5,3.3,43.1,38.1,88.0,53.1,13.9,12.8,1629014,https://cdn.nba.com/headshots/nba/latest/1040x760/1629014.png
Dickey Simpkins,1995,2002,['Forward'],81,248.0,"April 6, 1972",['Providence'],False,False,327,4.2,3.6,0.9,44.0,22.2,61.8,44.1,9.5,4.7,54,https://cdn.nba.com/headshots/nba/latest/1040x760/54.png
KJ Simpson,2025,2025,['Guard'],72,189.0,"August 8, 2002",['Colorado'],False,True,36,7.8,3.0,3.1,34.6,25.4,82.0,40.0,8.3,-0.4,1642354,https://cdn.nba.com/headshots/nba/latest/1040x760/1642354.png
Ralph Simpson,1971,1980,"['Guard', 'Forward']",77,200.0,"August 10, 1949",['Michigan State'],False,False,705,16.7,3.7,3.3,44.9,19.0,76.3,45.1,16.1,29.0,78157,https://cdn.nba.com/headshots/nba/latest/1040x760/78157.png
Zavier Simpson,2022,2024,['Guard'],72,190.0,"February 11, 1997",['Michigan'],False,True,11,7.8,3.7,5.0,34.0,24.0,88.9,36.8,7.0,-0.2,1630285,https://cdn.nba.com/headshots/nba/latest/1040x760/1630285.png
Alvin Sims,1999,1999,['Guard'],76,235.0,"October 18, 1974",['Louisville'],False,False,4,2.8,1.0,1.3,40.0,100.0,40.0,45.0,10.9,-0.1,1591,https://cdn.nba.com/headshots/nba/latest/1040x760/1591.png
Bob Sims,1962,1968,"['Guard', 'Forward']",77,220.0,"October 9, 1938",['Pepperdine'],False,False,67,7.7,2.7,2.3,39.2,,57.2,39.2,9.0,0.4,78160,https://cdn.nba.com/headshots/nba/latest/1040x760/78160.png
Courtney Sims,2008,2009,['Center'],82,245.0,"October 21, 1983",['Michigan'],False,False,5,1.2,1.2,0.2,42.9,,,42.9,7.4,0.0,201235,https://cdn.nba.com/headshots/nba/latest/1040x760/201235.png
Doug Sims,1969,1969,['Forward'],79,195.0,"June 29, 1943",['Kent State University'],False,False,4,1.0,1.0,0.0,40.0,,,,5.0,0.0,78159,https://cdn.nba.com/headshots/nba/latest/1040x760/78159.png
Henry Sims,2013,2016,['Center'],82,248.0,"March 27, 1990",['Georgetown'],False,False,135,7.6,5.0,1.0,47.1,17.4,76.7,47.3,15.0,4.6,203156,https://cdn.nba.com/headshots/nba/latest/1040x760/203156.png
Jaylen Sims,2025,2025,['Guard'],78,195.0,"December 11, 1998",['UNC Wilmington'],False,True,6,7.0,1.0,2.0,42.9,40.0,80.0,53.6,9.8,0.1,1631301,https://cdn.nba.com/headshots/nba/latest/1040x760/1631301.png
Jericho Sims,2022,2025,['Forward'],82,245.0,"October 20, 1998",['Texas'],False,True,191,2.4,4.0,0.5,71.4,0.0,58.5,71.4,11.7,6.9,1630579,https://cdn.nba.com/headshots/nba/latest/1040x760/1630579.png
Scott Sims,1978,1978,['Guard'],73,170.0,"April 18, 1955",['Missouri'],False,False,12,2.5,1.1,1.7,38.5,,66.7,,5.2,-0.2,78161,https://cdn.nba.com/headshots/nba/latest/1040x760/78161.png
Kyle Singler,2013,2018,['Forward'],80,228.0,"May 4, 1988",['Duke'],False,False,356,6.5,2.9,0.8,41.8,36.2,78.6,49.3,9.5,10.0,202713,https://cdn.nba.com/headshots/nba/latest/1040x760/202713.png
Sean Singletary,2009,2009,['Guard'],72,185.0,"September 6, 1985",['Virginia'],False,False,37,2.4,0.9,0.8,36.5,40.0,85.7,42.4,6.7,0.0,201606,https://cdn.nba.com/headshots/nba/latest/1040x760/201606.png
Chris Singleton,2012,2014,['Forward'],80,230.0,"November 21, 1989",['Florida State'],False,False,148,4.1,3.2,0.6,37.6,31.9,63.3,42.3,8.2,2.3,202698,https://cdn.nba.com/headshots/nba/latest/1040x760/202698.png
James Singleton,2006,2012,['Forward'],80,216.0,"July 20, 1981",['Murray State'],False,False,243,3.9,3.7,0.4,46.2,29.2,83.3,48.5,14.0,8.1,101189,https://cdn.nba.com/headshots/nba/latest/1040x760/101189.png
McKinley Singleton,1987,1987,['Guard'],77,175.0,"October 29, 1961",['UAB'],False,False,2,2.0,0.0,0.5,66.7,0.0,,66.7,13.3,0.0,78162,https://cdn.nba.com/headshots/nba/latest/1040x760/78162.png
Zeke Sinicola,1952,1954,['Guard'],70,165.0,"January 25, 1929",['Niagara University'],False,False,12,1.1,0.2,0.3,25.0,,37.5,,-3.4,-0.2,78163,https://cdn.nba.com/headshots/nba/latest/1040x760/78163.png
Deividas Sirvydis,2021,2022,"['Guard', 'Forward']",80,190.0,"June 10, 2000",,False,True,23,1.9,1.5,0.3,30.0,31.4,50.0,41.0,4.7,-0.1,1629686,https://cdn.nba.com/headshots/nba/latest/1040x760/1629686.png
Charlie Sitton,1985,1985,['Forward'],80,210.0,"July 3, 1962",['Oregon State'],False,False,43,2.1,1.4,0.6,41.5,0.0,52.0,41.5,8.0,0.1,78164,https://cdn.nba.com/headshots/nba/latest/1040x760/78164.png
Peyton Siva,2014,2014,['Guard'],72,185.0,"October 24, 1990",['Louisville'],False,False,24,2.3,0.6,1.4,31.6,28.0,73.3,37.7,5.7,-0.2,203491,https://cdn.nba.com/headshots/nba/latest/1040x760/203491.png
Dmytro Skapintsev,2024,2024,['Center'],85,260.0,"May 12, 1998",['Cal State Northridge'],False,True,2,0.0,0.0,0.0,0.0,,,0.0,-19.3,0.0,1631376,https://cdn.nba.com/headshots/nba/latest/1040x760/1631376.png
Scott Skiles,1987,1996,['Guard'],73,180.0,"March 5, 1964",['Michigan State'],False,False,600,11.1,2.5,6.5,43.5,37.9,88.9,48.5,14.4,30.4,101,https://cdn.nba.com/headshots/nba/latest/1040x760/101.png
Al Skinner,1975,1980,['Guard'],75,190.0,"June 16, 1952",['UMass'],False,False,337,9.1,3.3,2.8,45.2,27.3,81.3,45.2,13.8,13.2,78167,https://cdn.nba.com/headshots/nba/latest/1040x760/78167.png
Brian Skinner,1999,2012,['Forward'],81,255.0,"May 19, 1976",['Baylor'],False,False,608,4.7,4.7,0.5,49.4,33.3,56.6,49.4,12.0,15.8,1730,https://cdn.nba.com/headshots/nba/latest/1040x760/1730.png
Tal Skinner,1975,1976,"['Forward', 'Guard']",77,195.0,"September 10, 1952",['University of Maryland Eastern Shore'],False,False,145,4.6,4.2,1.0,43.4,,63.3,,9.5,3.4,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Whitey Skoog,1952,1957,['Guard'],71,180.0,"November 2, 1926",['Minnesota'],False,False,341,8.2,3.3,2.6,38.8,,79.9,,11.0,14.3,78169,https://cdn.nba.com/headshots/nba/latest/1040x760/78169.png
Jeff Slade,1963,1963,['Forward'],78,220.0,"March 1, 1941",['Kenyon College'],False,False,3,1.3,2.3,0.0,40.0,,0.0,,5.8,0.0,78170,https://cdn.nba.com/headshots/nba/latest/1040x760/78170.png
Reggie Slater,1995,2003,['Forward'],79,215.0,"August 27, 1970",['Wyoming'],False,False,259,5.6,3.0,0.6,48.4,0.0,62.9,48.4,13.7,5.3,1073,https://cdn.nba.com/headshots/nba/latest/1040x760/1073.png
Jim Slaughter,1952,1952,['Center'],83,210.0,"May 13, 1928",['South Carolina'],False,False,28,5.3,5.3,0.9,32.1,,60.3,,10.1,-0.1,78171,https://cdn.nba.com/headshots/nba/latest/1040x760/78171.png
Jose Slaughter,1983,1983,['Guard'],77,205.0,"September 9, 1960",['University of Portland'],False,False,63,3.6,1.1,0.8,37.4,22.0,64.4,39.3,10.5,-0.1,78172,https://cdn.nba.com/headshots/nba/latest/1040x760/78172.png
Jalen Slawson,2024,2024,['Forward'],79,215.0,"October 22, 1999",['Furman University'],False,True,12,0.7,0.6,0.2,66.7,0.0,,66.7,6.6,0.0,1641771,https://cdn.nba.com/headshots/nba/latest/1040x760/1641771.png
Tamar Slay,2003,2005,['Guard'],80,215.0,"April 2, 1980",['Marshall'],False,False,66,2.6,1.1,0.5,36.1,26.5,53.8,39.4,6.5,-0.3,2447,https://cdn.nba.com/headshots/nba/latest/1040x760/2447.png
Donald Sloan,2012,2016,['Guard'],75,205.0,"January 15, 1988",['Texas A&M'],False,False,218,5.5,2.1,3.0,40.9,31.0,75.4,45.4,11.9,4.0,202388,https://cdn.nba.com/headshots/nba/latest/1040x760/202388.png
Jerry Sloan,1966,1976,"['Guard', 'Forward']",77,195.0,"March 28, 1942",['University of Evansville'],True,False,755,14.0,7.4,2.5,42.7,,72.2,,13.2,49.5,78173,https://cdn.nba.com/headshots/nba/latest/1040x760/78173.png
Uroš Slokar,2007,2007,['Forward'],82,238.0,"May 14, 1983",,False,False,20,1.9,0.7,0.1,53.8,50.0,69.2,55.8,13.9,0.1,101166,https://cdn.nba.com/headshots/nba/latest/1040x760/101166.png
Tom Sluby,1985,1985,['Guard'],76,200.0,"February 18, 1962",['Notre Dame'],False,False,31,2.4,0.4,0.5,51.7,0.0,61.9,51.7,12.2,0.2,78174,https://cdn.nba.com/headshots/nba/latest/1040x760/78174.png
Alen Smailagić,2020,2021,['Forward'],82,215.0,"August 18, 2000",,False,True,29,3.0,1.5,0.6,46.3,30.4,72.0,51.5,12.4,0.3,1629346,https://cdn.nba.com/headshots/nba/latest/1040x760/1629346.png
Javonte Smart,2022,2024,['Guard'],76,205.0,"June 3, 1999",['LSU'],False,True,18,2.8,1.3,0.9,31.7,29.6,83.3,38.3,5.1,-0.2,1630606,https://cdn.nba.com/headshots/nba/latest/1040x760/1630606.png
Keith Smart,1989,1989,['Guard'],73,175.0,"September 21, 1964",['Indiana'],False,False,2,1.0,0.5,1.0,0.0,0.0,100.0,0.0,0.0,0.0,78175,https://cdn.nba.com/headshots/nba/latest/1040x760/78175.png
Marcus Smart,2015,2025,['Guard'],75,220.0,"March 6, 1994",['Oklahoma State'],False,True,635,10.6,3.4,4.6,38.8,32.4,77.6,47.4,12.4,34.2,203935,https://cdn.nba.com/headshots/nba/latest/1040x760/203935.png
Belus Smawley,1947,1952,"['Guard', 'Forward']",73,195.0,"March 20, 1918",['Appalachian State University'],False,False,261,12.7,2.8,2.3,34.7,,79.7,,3.1,22.9,78176,https://cdn.nba.com/headshots/nba/latest/1040x760/78176.png
Jack Smiley,1949,1950,"['Forward', 'Guard']",75,190.0,"December 22, 1922",['Illinois'],False,False,118,6.2,,2.5,25.6,,67.9,,,0.6,78177,https://cdn.nba.com/headshots/nba/latest/1040x760/78177.png
Adrian Smith,1962,1972,['Guard'],73,180.0,"October 5, 1936","['Northeast Mississippi Community College', ' Kentucky']",False,False,772,11.3,2.1,2.3,43.0,18.2,83.8,43.0,12.2,33.2,78178,https://cdn.nba.com/headshots/nba/latest/1040x760/78178.png
Al Smith,1972,1976,['Guard'],73,185.0,"January 15, 1947",['Bradley'],False,False,337,9.8,2.6,5.3,40.7,29.2,77.3,42.7,11.2,11.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Bill Smith,1962,1962,"['Guard', 'Forward']",77,190.0,"April 26, 1939","[""Saint Peter's College""]",False,False,9,2.6,1.8,0.8,24.2,,87.5,,5.7,-0.2,78207,https://cdn.nba.com/headshots/nba/latest/1040x760/78207.png
Bingo Smith,1970,1980,"['Forward', 'Guard']",77,195.0,"February 26, 1946",['Tulsa'],False,False,865,12.6,4.2,2.0,44.9,28.4,79.8,45.0,14.1,33.3,78202,https://cdn.nba.com/headshots/nba/latest/1040x760/78202.png
Bobby Smith,1960,1962,['Guard'],76,190.0,"August 20, 1937",['West Virginia'],False,False,13,2.8,2.5,1.1,23.6,,68.8,,6.7,-0.3,78203,https://cdn.nba.com/headshots/nba/latest/1040x760/78203.png
Charles Smith,1989,1997,"['Forward', 'Center']",82,230.0,"July 16, 1965",['Pitt'],False,False,564,14.4,5.8,1.4,47.5,19.4,77.4,47.7,15.7,40.9,293,https://cdn.nba.com/headshots/nba/latest/1040x760/293.png
Charles Smith,1990,1996,['Guard'],73,160.0,"November 29, 1967",['Georgetown'],False,False,73,2.5,1.0,1.6,43.3,0.0,67.5,43.3,11.9,0.9,293,https://cdn.nba.com/headshots/nba/latest/1040x760/293.png
Charles Smith,1998,2006,['Guard'],76,194.0,"August 22, 1975",['New Mexico'],False,False,142,5.1,1.4,0.9,40.9,28.8,60.6,45.9,11.5,1.5,293,https://cdn.nba.com/headshots/nba/latest/1040x760/293.png
Chris Smith,1993,1995,['Guard'],75,190.0,"May 17, 1970",['UConn'],False,False,224,5.1,1.3,2.8,43.5,36.6,71.3,46.6,10.7,3.2,1814,https://cdn.nba.com/headshots/nba/latest/1040x760/1814.png
Chris Smith,2014,2014,['Guard'],74,200.0,"October 13, 1987","['Manhattan University', ' Louisville']",False,False,2,0.0,0.0,0.0,,,,,0.0,0.0,1814,https://cdn.nba.com/headshots/nba/latest/1040x760/1814.png
Clinton Smith,1987,1991,['Forward'],78,210.0,"January 19, 1964","['Ohio State', ' Cleveland State University']",False,False,46,2.9,1.3,1.1,43.0,0.0,71.4,43.0,11.0,0.3,78181,https://cdn.nba.com/headshots/nba/latest/1040x760/78181.png
Craig Smith,2007,2012,['Forward'],79,250.0,"November 10, 1983",['Boston College'],False,False,403,7.6,3.9,0.8,55.3,3.7,66.1,55.3,16.2,16.0,200783,https://cdn.nba.com/headshots/nba/latest/1040x760/200783.png
Deb Smith,1947,1947,['Forward'],75,180.0,"January 7, 1920",['Utah'],False,False,48,1.5,,0.1,26.9,,42.9,,,0.7,78182,https://cdn.nba.com/headshots/nba/latest/1040x760/78182.png
Dennis Smith Jr.,2018,2024,['Guard'],74,205.0,"November 25, 1997",['NC State'],False,True,326,9.7,3.0,4.2,40.7,29.8,67.4,45.2,12.3,2.3,1628372,https://cdn.nba.com/headshots/nba/latest/1040x760/1628372.png
Derek Smith,1983,1991,"['Guard', 'Forward']",78,205.0,"November 1, 1961",['Louisville'],False,False,408,12.8,3.2,2.1,49.9,29.4,75.3,50.4,15.1,18.3,78183,https://cdn.nba.com/headshots/nba/latest/1040x760/78183.png
Don Smith,1949,1949,"['Guard', 'Forward']",74,190.0,"July 27, 1920",['Minnesota'],False,False,8,0.8,,0.3,15.4,,66.7,,,-0.1,78184,https://cdn.nba.com/headshots/nba/latest/1040x760/78184.png
Don Smith,1975,1975,['Guard'],72,160.0,"October 10, 1951",['Dayton'],False,False,54,5.2,0.6,0.9,40.8,,100.0,,12.6,0.0,78184,https://cdn.nba.com/headshots/nba/latest/1040x760/78184.png
Donta Smith,2005,2006,"['Guard', 'Forward']",79,215.0,"November 27, 1983",['Southeastern Illinois College'],False,False,61,2.7,1.1,0.8,42.1,30.8,65.0,45.0,11.1,0.5,2764,https://cdn.nba.com/headshots/nba/latest/1040x760/2764.png
Doug Smith,1992,1996,['Forward'],82,220.0,"September 17, 1969",['Missouri'],False,False,296,8.0,4.2,1.4,42.5,8.3,77.3,42.6,11.7,3.0,475,https://cdn.nba.com/headshots/nba/latest/1040x760/475.png
Dru Smith,2023,2025,['Guard'],75,203.0,"December 30, 1997","['University of Evansville', ' Missouri']",False,True,38,4.5,1.9,1.6,46.0,42.4,82.4,56.1,12.7,1.3,1630696,https://cdn.nba.com/headshots/nba/latest/1040x760/1630696.png
Ed Smith,1954,1954,['Forward'],78,180.0,"July 5, 1929",['Harvard University'],False,False,12,2.9,2.7,0.8,28.6,,53.8,,8.5,-0.3,78187,https://cdn.nba.com/headshots/nba/latest/1040x760/78187.png
Elmore Smith,1972,1979,['Center'],84,250.0,"May 9, 1949",['Kentucky State University'],False,False,562,13.4,10.6,1.4,48.2,,57.9,,16.2,34.7,78188,https://cdn.nba.com/headshots/nba/latest/1040x760/78188.png
Garfield Smith,1971,1973,"['Center', 'Forward']",81,235.0,"November 18, 1945",['Eastern Kentucky University'],False,False,134,3.2,3.3,0.4,43.7,,31.1,43.7,8.3,0.7,78189,https://cdn.nba.com/headshots/nba/latest/1040x760/78189.png
Greg Smith,1969,1976,['Forward'],77,195.0,"January 28, 1947",['Western Kentucky'],False,False,524,7.8,6.2,1.8,48.2,,64.6,,12.2,22.2,78190,https://cdn.nba.com/headshots/nba/latest/1040x760/78190.png
Greg Smith,2012,2016,['Center'],82,250.0,"January 8, 1991",['Fresno State'],False,False,149,4.0,3.3,0.3,61.7,0.0,57.6,61.7,13.8,5.5,78190,https://cdn.nba.com/headshots/nba/latest/1040x760/78190.png
Ish Smith,2011,2024,['Guard'],72,175.0,"July 5, 1988",['Wake Forest'],False,True,805,7.1,2.4,3.8,42.9,32.5,67.6,45.6,12.8,13.7,202397,https://cdn.nba.com/headshots/nba/latest/1040x760/202397.png
J.R. Smith,2005,2020,"['Guard', 'Forward']",78,225.0,"September 9, 1985",['North Carolina A&T'],False,False,977,12.4,3.1,2.1,41.9,37.3,73.3,51.1,13.9,46.3,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Jabari Smith,2001,2005,['Center'],83,250.0,"February 12, 1977",['LSU'],False,False,108,3.0,1.6,0.6,41.3,12.5,69.0,41.4,9.7,1.3,2074,https://cdn.nba.com/headshots/nba/latest/1040x760/2074.png
Jabari Smith Jr.,2023,2025,['Forward'],83,220.0,"May 13, 2003",['Auburn'],False,True,212,13.0,7.5,1.3,43.2,34.0,80.5,51.0,12.5,11.7,1631095,https://cdn.nba.com/headshots/nba/latest/1040x760/1631095.png
Jalen Smith,2021,2025,['Forward'],82,215.0,"March 16, 2000",['Maryland'],False,True,271,8.5,5.3,0.8,50.5,33.2,75.4,57.2,17.9,12.0,1630188,https://cdn.nba.com/headshots/nba/latest/1040x760/1630188.png
Jason Smith,2008,2019,"['Forward', 'Center']",84,240.0,"March 2, 1986",['Colorado State'],False,False,616,6.1,3.4,0.7,46.8,33.3,78.3,48.0,12.9,14.1,201160,https://cdn.nba.com/headshots/nba/latest/1040x760/201160.png
Jerry Smith,2012,2012,['Guard'],74,190.0,"September 26, 1987",['Louisville'],False,False,5,1.4,1.4,0.8,21.4,16.7,,25.0,7.8,0.0,202536,https://cdn.nba.com/headshots/nba/latest/1040x760/202536.png
Jim Smith,1982,1983,['Forward'],81,225.0,"April 12, 1958",['Ohio State'],False,False,76,2.9,2.5,0.6,51.4,,46.1,51.4,9.3,0.7,78191,https://cdn.nba.com/headshots/nba/latest/1040x760/78191.png
Joe Smith,1996,2011,['Forward'],82,225.0,"July 26, 1975",['Maryland'],False,False,1030,10.9,6.4,1.0,45.5,23.8,79.0,45.6,15.4,60.3,693,https://cdn.nba.com/headshots/nba/latest/1040x760/693.png
John Smith,1969,1970,['Center'],84,235.0,"May 24, 1944",['University of Southern Colorado'],False,False,147,5.9,8.3,0.8,38.7,0.0,55.8,38.7,9.2,0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Josh Smith,2005,2018,['Forward'],81,225.0,"December 5, 1985",,False,False,894,14.5,7.4,3.1,45.2,28.5,63.2,47.2,17.4,51.0,2746,https://cdn.nba.com/headshots/nba/latest/1040x760/2746.png
Keith Smith,1987,1987,['Guard'],75,180.0,"March 9, 1964",['Loyola Marymount'],False,False,42,3.3,0.8,1.0,38.0,33.3,75.0,39.0,6.0,0.0,78192,https://cdn.nba.com/headshots/nba/latest/1040x760/78192.png
Ken Smith,1976,1976,['Forward'],79,185.0,"July 12, 1953","['Lon Morris College', ' Tulsa']",False,False,19,4.3,1.3,0.4,41.0,20.0,81.3,41.6,10.6,0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Kenny Smith,1988,1997,['Guard'],75,170.0,"March 8, 1965",['UNC'],False,False,737,12.8,2.0,5.5,48.0,39.9,82.9,52.5,14.9,46.8,181,https://cdn.nba.com/headshots/nba/latest/1040x760/181.png
LaBradford Smith,1992,1994,['Guard'],75,200.0,"April 3, 1969",['Louisville'],False,False,183,6.7,1.5,2.2,43.2,29.8,81.3,44.6,10.8,1.5,78194,https://cdn.nba.com/headshots/nba/latest/1040x760/78194.png
Larry Smith,1981,1993,"['Forward', 'Center']",80,215.0,"January 18, 1958",['Alcorn State'],False,False,883,6.7,9.2,1.1,53.1,0.0,53.1,53.1,12.6,46.0,78195,https://cdn.nba.com/headshots/nba/latest/1040x760/78195.png
Leon Smith,2002,2004,['Center'],82,235.0,"November 2, 1980",,False,False,15,2.2,2.2,0.2,39.3,,64.7,39.3,14.3,0.2,1910,https://cdn.nba.com/headshots/nba/latest/1040x760/1910.png
Michael Smith,1990,1995,['Forward'],82,225.0,"May 19, 1965",['BYU'],False,False,141,5.0,1.5,1.0,47.4,15.0,83.5,48.1,14.0,1.4,63,https://cdn.nba.com/headshots/nba/latest/1040x760/63.png
Michael Smith,1995,2001,['Forward'],80,230.0,"March 28, 1972",['Providence'],False,False,449,5.6,7.1,1.5,53.8,14.3,52.9,53.8,13.9,23.4,63,https://cdn.nba.com/headshots/nba/latest/1040x760/63.png
Mike Smith,2001,2001,['Forward'],80,195.0,"April 15, 1976",['Louisiana-Monroe'],False,False,17,3.0,1.3,0.6,32.2,16.7,62.5,34.7,8.1,-0.1,2065,https://cdn.nba.com/headshots/nba/latest/1040x760/2065.png
Nick Smith Jr.,2024,2025,['Guard'],74,185.0,"April 18, 2004",['Arkansas'],False,True,111,8.0,1.8,1.8,39.1,36.9,91.8,48.8,8.2,-1.1,1641733,https://cdn.nba.com/headshots/nba/latest/1040x760/1641733.png
Nolan Smith,2012,2013,['Guard'],74,185.0,"July 25, 1988",['Duke'],False,False,84,3.3,1.0,1.2,37.1,26.0,71.4,40.3,7.5,-0.8,202701,https://cdn.nba.com/headshots/nba/latest/1040x760/202701.png
Otis Smith,1987,1992,"['Guard', 'Forward']",77,210.0,"January 30, 1964",['Jacksonville University'],False,False,375,10.5,3.8,1.8,45.5,25.1,76.2,46.2,15.7,12.3,78198,https://cdn.nba.com/headshots/nba/latest/1040x760/78198.png
Pete Smith,1973,1973,['Forward'],78,205.0,,['Valdosta State University'],False,False,5,0.8,1.6,0.2,16.7,0.0,,16.7,-9.1,-0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Phil Smith,1975,1983,['Guard'],76,185.0,"April 22, 1952",['San Francisco'],False,False,659,15.1,3.0,3.9,47.6,25.3,77.9,47.7,15.8,41.1,78199,https://cdn.nba.com/headshots/nba/latest/1040x760/78199.png
Randy Smith,1972,1983,"['Guard', 'Forward']",75,180.0,"December 12, 1948",['Buffalo State'],False,False,976,16.7,3.7,4.6,47.0,15.5,78.1,47.0,16.5,60.1,78200,https://cdn.nba.com/headshots/nba/latest/1040x760/78200.png
Reggie Smith,1993,1994,['Center'],82,240.0,"August 21, 1970",['TCU'],False,False,66,1.5,1.8,0.1,39.4,0.0,40.4,39.4,9.1,0.4,78201,https://cdn.nba.com/headshots/nba/latest/1040x760/78201.png
Robert Smith,1978,1985,['Guard'],71,165.0,"March 10, 1955",['UNLV'],False,False,229,5.0,1.3,1.8,43.5,23.8,87.7,44.1,11.0,5.6,78204,https://cdn.nba.com/headshots/nba/latest/1040x760/78204.png
Russ Smith,2015,2016,['Guard'],72,165.0,"April 19, 1991",['Louisville'],False,False,27,2.0,0.6,0.7,31.9,18.8,76.9,35.1,7.8,-0.2,203893,https://cdn.nba.com/headshots/nba/latest/1040x760/203893.png
Sam Smith,1968,1971,['Forward'],79,230.0,"January 27, 1944","['Louisville', ' Kentucky Wesleyan College']",False,False,255,8.2,7.0,1.1,40.1,20.0,65.7,40.2,12.6,9.6,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Sam Smith,1979,1980,['Guard'],76,200.0,"January 8, 1955",['UNLV'],False,False,46,6.8,1.4,1.3,41.9,22.9,86.2,43.3,14.2,1.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Steve Smith,1992,2005,['Guard'],80,200.0,"March 31, 1969",['Michigan State'],False,False,942,14.3,3.2,3.1,44.0,35.8,84.5,49.4,16.1,83.7,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Steven Smith,2007,2007,['Forward'],80,235.0,"April 12, 1983",['La Salle'],False,False,8,0.6,0.8,0.0,25.0,,50.0,25.0,-1.8,-0.1,120,https://cdn.nba.com/headshots/nba/latest/1040x760/120.png
Stevin Smith,1997,1997,['Guard'],74,208.0,"January 24, 1972",['Arizona State'],False,False,8,1.8,1.3,0.5,33.3,16.7,100.0,36.1,3.3,-0.1,1478,https://cdn.nba.com/headshots/nba/latest/1040x760/1478.png
Terquavion Smith,2024,2024,['Guard'],76,165.0,"December 31, 2002",['NC State'],False,True,16,3.3,0.3,0.8,39.1,37.1,60.0,53.3,14.8,0.1,1631173,https://cdn.nba.com/headshots/nba/latest/1040x760/1631173.png
Theron Smith,2004,2005,['Forward'],80,225.0,"October 3, 1980",['Ball State University'],False,False,53,2.8,3.0,0.7,33.5,37.5,83.3,36.0,6.0,-0.4,2604,https://cdn.nba.com/headshots/nba/latest/1040x760/2604.png
Tolu Smith,2025,2025,['Forward'],82,254.0,"July 26, 2000","['Western Kentucky', ' Mississippi State']",False,True,1,14.0,8.0,0.0,66.7,,66.7,66.7,19.5,0.1,1642449,https://cdn.nba.com/headshots/nba/latest/1040x760/1642449.png
Tony Smith,1991,2001,['Guard'],75,185.0,"June 14, 1968",['Marquette'],False,False,457,5.5,1.6,1.9,43.1,30.7,69.0,45.6,11.4,6.7,380,https://cdn.nba.com/headshots/nba/latest/1040x760/380.png
Tyler Smith,2025,2025,['Forward'],83,224.0,"November 2, 2004",,False,True,23,2.9,1.1,0.2,48.0,43.3,75.0,61.0,15.2,0.2,1641890,https://cdn.nba.com/headshots/nba/latest/1040x760/1641890.png
William Smith,1972,1973,['Center'],84,220.0,"February 14, 1949",['Syracuse'],False,False,30,6.8,4.8,0.7,43.1,,59.7,,11.2,0.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
